material Pauling_EN Sum_of_VE Mean_Atom# Mean_AtomR Atom_RR Group#_Diff Quantum#_Diff 
ScAs_group2     0.82     8     27.0     1.375     0.71875     12     1
KBr_group2     2.14     8     27.0     1.675     0.522727273     16     1
KI_group2     1.84     8     36.0     1.8     0.636363636     16     1
SMn_group2     1.03     13     20.5     1.2     0.7142857140000001     9     1
SSr_group2     1.63     8     27.0     1.5     0.5     14     1
SY_group2     1.36     9     27.5     1.4     0.5555555560000001     13     1
CaTe_group2     1.1     8     36.0     1.6     0.7777777779999999     14     1
PCe_group2     1.07     8     36.5     1.425     0.540540541     12     2
PLa_group2     1.09     8     36.0     1.475     0.512820513     12     1
PPr_group2     1.06     8     37.0     1.425     0.540540541     12     2
PZr_group2     0.86     9     27.5     1.275     0.64516129     11     1
SCe_group2     1.46     9     37.0     1.425     0.540540541     13     2
SPr_group2     1.45     9     37.5     1.425     0.540540541     13     2
SNd_group2     1.44     9     38.0     1.425     0.540540541     13     2
PSc_group2     0.83     8     18.0     1.3     0.625     12     1
SSm_group2     1.41     9     39.0     1.425     0.540540541     13     2
SEu_group2     2.58     9     39.5     1.425     0.540540541     13     2
STb_group2     1.38     9     40.5     1.375     0.571428571     13     2
SDy_group2     1.36     9     41.0     1.375     0.571428571     13     2
SHo_group2     1.35     9     41.5     1.375     0.571428571     13     2
SEr_group2     1.34     9     42.0     1.375     0.571428571     13     2
SGd_group2     1.38     9     40.0     1.4     0.5555555560000001     13     2
SZr_group2     1.25     10     28.0     1.275     0.64516129     12     1
STm_group2     1.33     9     42.5     1.375     0.571428571     13     2
SYb_group2     1.48     9     43.0     1.375     0.571428571     13     2
ClRb_group2     2.34     8     27.0     1.675     0.425531915     16     1
SLu_group2     1.31     9     43.5     1.375     0.571428571     13     1
SPb_group2     0.78     10     49.0     1.4     0.5555555560000001     2     0
PY_group2     0.97     8     27.0     1.4     0.5555555560000001     12     1
ClK_group2     2.34     8     18.0     1.6     0.454545455     16     1
OSi_group3     1.54     10     11.0     0.85     0.545454545     2     0
CdTe_group3     0.41     18     50.0     1.475     0.9032258059999999     4     1
CuBr_group3     1.06     18     32.0     1.25     0.851851852     6     1
OGd_group3     2.24     9     36.0     1.2     0.333333333     13     2
InSb_group3     0.27     8     50.0     1.5     0.935483871     2     0
SnSb_group3     0.09     9     50.5     1.45     1.0     1     0
NFe_group3     1.21     13     16.5     1.025     0.46428571399999996     7     1
PGe_group3     0.18     9     23.5     1.125     0.8     1     0
TeHg_group3     0.1     18     66.0     1.45     0.933333333     4     1
PGa_group3     0.38     8     23.0     1.15     0.7692307690000001     2     0
PIn_group3     0.41     8     32.0     1.275     0.64516129     2     0
FCu_group3     2.08     18     19.0     0.925     0.37037037     6     1
MgTe_group3     0.79     8     32.0     1.45     0.933333333     14     1
NCo_group3     1.16     14     17.0     1.0     0.481481481     6     1
SeHg_group3     0.55     18     57.0     1.325     0.7666666670000001     4     1
AlP_group3     0.58     8     14.0     1.125     0.8     2     0
ZnTe_group3     0.45     18     41.0     1.375     0.9642857140000001     4     1
BAs_group3     0.14     8     19.0     1.0     0.739130435     2     0
AlSb_group3     0.44     8     32.0     1.35     0.8620689659999999     2     0
SCd_group3     0.89     18     32.0     1.275     0.64516129     4     1
AlAs_group3     0.57     8     23.0     1.2     0.92     2     0
GaAs_group3     0.37     8     32.0     1.225     0.884615385     2     0
GaSb_group3     0.24     8     41.0     1.375     0.896551724     2     0
SiP_group3     0.29     9     14.5     1.05     0.9090909090000001     1     0
SSn_group3     0.62     10     33.0     1.225     0.689655172     2     0
SeCd_group3     0.86     18     41.0     1.35     0.7419354840000001     4     1
SeAg_group3     0.62     17     40.5     1.375     0.71875     5     1
BeTe_group3     0.53     8     28.0     1.225     0.75     14     1
ClCu_group3     1.26     18     23.0     1.175     0.740740741     6     1
BeSe_group3     0.98     8     19.0     1.1     0.913043478     14     1
BeS_group3     1.01     8     10.0     1.025     0.9523809520000001     14     1
AsIn_group3     0.4     8     41.0     1.35     0.7419354840000001     2     0
BP_group3     0.15     8     10.0     0.925     0.85     2     0
ZnSe_group3     0.9     18     32.0     1.25     0.851851852     4     1
SZn_group3     0.93     18     23.0     1.175     0.740740741     4     1
AlTi_group4     0.07     7     17.5     1.325     0.892857143     9     1
CdPt_group4     0.59     22     63.0     1.45     0.870967742     2     2
FePd_group4     0.37     18     36.0     1.4     1.0     2     0
LuTl_group4     0.35     6     76.0     1.825     0.921052632     10     1
FePt_group4     0.45     18     52.0     1.375     0.9642857140000001     2     0
TiGa_group4     0.27     7     26.5     1.35     0.9285714290000001     9     1
TiGe_group4     0.47     8     27.0     1.325     0.892857143     10     1
PdHg_group4     0.2     22     63.0     1.45     0.933333333     2     0
MnGe_group4     0.46     11     28.5     1.325     0.892857143     7     1
CuAu_group4     0.64     22     54.0     1.35     1.0     0     0
SnYb_group4     0.86     7     60.0     1.6     0.828571429     11     2
LiBi_group4     1.04     6     43.0     1.525     0.90625     14     1
TiHg_group4     0.46     16     51.0     1.45     0.933333333     8     0
TiIr_group4     0.66     13     49.5     1.375     0.9642857140000001     5     0
InLu_group4     0.51     6     60.0     1.65     0.8857142859999999     10     1
YbPb_group4     0.7     7     76.0     1.775     0.9722222220000001     11     2
CrPt_group4     0.62     16     51.0     1.375     0.9642857140000001     4     0
CoPt_group4     0.4     19     52.5     1.35     1.0     1     0
ZnPt_group4     0.63     22     54.0     1.35     1.0     2     0
MnIr_group4     0.65     16     51.0     1.375     0.9642857140000001     2     0
PtHg_group4     0.28     22     79.0     1.425     0.9     2     0
EuPb_group4     1.8     7     72.5     1.825     0.972972973     11     2
MnPt_group4     0.73     17     51.5     1.375     0.9642857140000001     3     0
NbIr_group4     0.6     14     59.0     1.4     0.931034483     4     0
NiPt_group4     0.37     20     53.0     1.35     1.0     0     0
MgPt_group4     0.97     12     45.0     1.425     0.9     8     2
ScIn_group4     0.42     6     35.0     1.575     0.96875     10     1
MgIn_group4     0.47     5     30.5     1.525     0.967741935     11     1
NaBi_group4     1.09     6     47.0     1.7     0.8888888890000001     14     1
ZrHg_group4     0.67     16     60.0     1.525     0.967741935     8     0
MnNi_group4     0.36     17     26.5     1.375     0.9642857140000001     3     0
CaSn_group5     0.96     6     35.0     1.625     0.805555556     12     1
SiLu_group5     0.63     7     42.5     1.425     0.628571429     11     1
HfPt_group5     0.98     14     75.0     1.45     0.870967742     6     0
GeGd_group5     0.81     7     48.0     1.525     0.694444444     11     2
NdPt_group5     1.14     13     69.0     1.6     0.72972973     7     1
InI_group5     0.88     10     51.0     1.475     0.9032258059999999     4     0
ScGa_group5     0.45     6     26.0     1.45     0.8125     10     1
CaGe_group5     1.01     6     26.0     1.525     0.694444444     12     1
CePt_group5     1.16     13     68.0     1.6     0.72972973     7     1
ITl_group5     1.04     10     67.0     1.65     0.736842105     4     0
ScGe_group5     0.65     7     26.5     1.425     0.78125     11     1
BRu_group5     0.16     11     24.5     1.075     0.653846154     5     1
BMo_group5     0.12     9     23.5     1.15     0.5862068970000001     7     1
BNb_group5     0.44     8     23.0     1.15     0.5862068970000001     8     1
BRh_group5     0.24     12     25.0     1.1     0.62962963     4     1
BTa_group5     0.54     8     39.0     1.15     0.5862068970000001     8     1
BNi_group5     0.13     13     16.5     1.1     0.62962963     3     1
CaAu_group5     1.54     13     49.5     1.575     0.75     9     2
CaAg_group5     0.93     13     33.5     1.7     0.8888888890000001     9     0
LaPt_group5     1.18     13     67.5     1.65     0.692307692     7     0
BCr_group5     0.38     9     14.5     1.125     0.607142857     7     1
BV_group5     0.41     8     14.0     1.1     0.62962963     8     1
CaZn_group5     0.65     14     25.0     1.575     0.75     10     2
CaGa_group5     0.81     5     25.5     1.55     0.7222222220000001     11     1
SnEu_group5     1.96     7     56.5     1.65     0.783783784     11     2
SnLa_group5     0.86     7     53.5     1.7     0.7435897440000001     11     1
SnBa_group5     1.07     6     53.0     1.8     0.674418605     12     1
BaPb_group5     0.91     6     69.0     1.975     0.837209302     12     1
PrPt_group5     1.15     13     68.5     1.6     0.72972973     7     1
GeTb_group5     0.81     7     48.5     1.5     0.7142857140000001     11     2
SiYb_group5     0.8     7     42.0     1.425     0.628571429     11     2
GaPm_group5     0.66     6     46.0     1.575     0.7027027029999999     10     2
RhLa_group5     1.18     12     51.0     1.65     0.692307692     6     0
RhCe_group5     1.16     12     51.5     1.6     0.72972973     6     1
RhPr_group5     1.15     12     52.0     1.6     0.72972973     6     1
RhNd_group5     1.14     12     52.5     1.6     0.72972973     6     1
NiGd_group5     0.71     13     46.0     1.575     0.75     7     1
NiSm_group5     0.74     13     45.0     1.6     0.72972973     7     1
GaNd_group5     0.67     6     45.5     1.575     0.7027027029999999     10     2
NiNd_group5     0.77     13     44.0     1.6     0.72972973     7     1
NiPr_group5     0.78     13     43.5     1.6     0.72972973     7     1
NiCe_group5     0.79     13     43.0     1.6     0.72972973     7     1
NiLa_group5     0.81     13     42.5     1.65     0.692307692     7     0
SiSr_group5     0.95     6     26.0     1.55     0.55     12     1
GaGd_group5     0.61     6     47.5     1.55     0.7222222220000001     10     2
GaTb_group5     0.61     6     48.0     1.525     0.7428571429999999     10     2
GaDy_group5     0.59     6     48.5     1.525     0.7428571429999999     10     2
GaSm_group5     0.64     6     46.5     1.575     0.7027027029999999     10     2
GaHo_group5     0.58     6     49.0     1.525     0.7428571429999999     10     2
GaPr_group5     0.68     6     45.0     1.575     0.7027027029999999     10     2
GaLa_group5     0.71     6     44.0     1.625     0.666666667     10     1
SrPb_group5     0.85     6     60.0     1.9     0.9     12     1
SiY_group5     0.68     7     26.5     1.45     0.611111111     11     1
YPd_group5     0.98     13     42.5     1.6     0.7777777779999999     7     0
SrSn_group5     1.01     6     44.0     1.725     0.725     12     1
SiZr_group5     0.57     8     27.0     1.325     0.709677419     10     1
SiBa_group5     1.01     6     35.0     1.625     0.511627907     12     1
SrPd_group5     1.25     12     42.0     1.7     0.7     8     2
GaCe_group5     0.69     6     44.5     1.575     0.7027027029999999     10     2
BrIn_group5     1.18     10     42.0     1.35     0.7419354840000001     4     0
SiCa_group5     0.9     6     17.0     1.45     0.611111111     12     1
SiTm_group5     0.65     7     41.5     1.425     0.628571429     11     2
AlHf_group5     0.31     7     42.5     1.4     0.806451613     9     1
AlZr_group5     0.28     7     26.5     1.4     0.806451613     9     1
ZrPd_group5     0.87     14     43.0     1.475     0.9032258059999999     6     0
GaY_group5     0.59     6     35.0     1.55     0.7222222220000001     10     1
NiHf_group5     0.61     14     50.0     1.45     0.870967742     6     0
SiSc_group5     0.54     7     17.5     1.35     0.6875     11     1
PdBa_group5     1.31     12     51.0     1.775     0.651162791     8     2
GaEu_group5     1.81     6     47.0     1.575     0.7027027029999999     10     2
PdCe_group5     1.08     13     52.0     1.625     0.756756757     7     1
CoY_group5     0.66     12     33.0     1.575     0.75     6     0
GePr_group5     0.88     7     45.5     1.55     0.6756756759999999     11     2
GeNd_group5     0.87     7     46.0     1.55     0.6756756759999999     11     2
GePm_group5     0.86     7     46.5     1.55     0.6756756759999999     11     2
GeSm_group5     0.84     7     47.0     1.55     0.6756756759999999     11     2
SiGd_group5     0.7     7     39.0     1.45     0.611111111     11     2
GeEu_group5     2.01     7     47.5     1.55     0.6756756759999999     11     2
GeTm_group5     0.76     7     50.5     1.5     0.7142857140000001     11     2
SiTb_group5     0.7     7     39.5     1.425     0.628571429     11     2
GeEr_group5     0.77     7     50.0     1.5     0.7142857140000001     11     2
SiDy_group5     0.68     7     40.0     1.425     0.628571429     11     2
GeHo_group5     0.78     7     49.5     1.5     0.7142857140000001     11     2
SiHo_group5     0.67     7     40.5     1.425     0.628571429     11     2
GeDy_group5     0.79     7     49.0     1.5     0.7142857140000001     11     2
SiEr_group5     0.66     7     41.0     1.425     0.628571429     11     2
PdLa_group5     1.1     13     51.5     1.675     0.7179487179999999     7     0
GeBa_group5     1.12     6     44.0     1.7     0.581395349     12     1
SiEu_group5     1.9     7     38.5     1.475     0.594594595     11     2
GeY_group5     0.79     7     35.5     1.525     0.694444444     11     1
PdTb_group5     1.0     13     55.5     1.575     0.8     7     1
NiZr_group5     0.58     14     34.0     1.45     0.870967742     6     0
GaLu_group5     0.54     6     51.0     1.525     0.7428571429999999     10     1
GaEr_group5     0.57     6     49.5     1.525     0.7428571429999999     10     2
GeSr_group5     1.06     6     35.0     1.625     0.625     12     1
GaYb_group5     0.71     6     50.5     1.525     0.7428571429999999     10     2
GaTm_group5     0.56     6     50.0     1.525     0.7428571429999999     10     2
PdGd_group5     1.0     13     55.0     1.6     0.7777777779999999     7     1
PdEu_group5     2.2     13     54.5     1.625     0.756756757     7     1
PdSm_group5     1.03     13     54.0     1.625     0.756756757     7     1
PdNd_group5     1.06     13     53.0     1.625     0.756756757     7     1
PdPr_group5     1.07     13     52.5     1.625     0.756756757     7     1
EuAu_group6     2.54     14     71.0     1.6     0.72972973     8     1
ZnSr_group6     0.7     14     34.0     1.675     0.675     10     2
ErPt_group6     1.04     13     73.0     1.55     0.77     7     1
CuYb_group6     0.8     14     49.5     1.55     0.77     8     1
BTi_group6     0.5     7     13.5     1.125     0.607142857     9     1
TmPt_group6     1.03     13     73.5     1.55     0.77     7     1
HoPt_group6     1.05     13     72.5     1.55     0.77     7     1
LuPt_group6     1.01     13     74.5     1.55     0.77     7     0
TbPt_group6     1.08     13     71.5     1.55     0.77     7     1
BCo_group6     0.16     12     16.0     1.1     0.62962963     4     1
BFe_group6     0.21     11     15.5     1.125     0.607142857     5     1
GeZr_group6     0.68     8     36.0     1.4     0.806451613     10     1
DyPt_group6     1.06     13     72.0     1.55     0.77     7     1
BMn_group6     0.49     10     15.0     1.125     0.607142857     6     1
GeCe_group6     0.89     7     45.0     1.55     0.6756756759999999     11     2
GeLa_group6     0.91     7     44.5     1.6     0.641025641     11     1
YbPt_group6     1.18     13     74.0     1.55     0.77     7     1
GdPt_group6     1.08     13     71.0     1.575     0.75     7     1
SiTi_group6     0.36     8     18.0     1.25     0.7857142859999999     10     1
SiCe_group6     0.78     7     36.0     1.475     0.594594595     11     2
SiHf_group6     0.6     8     43.0     1.325     0.709677419     10     1
SiNd_group6     0.76     7     37.0     1.475     0.594594595     11     2
AgBa_group6     1.04     13     51.5     1.875     0.744186047     9     0
SiSm_group6     0.73     7     38.0     1.475     0.594594595     11     2
AgEu_group6     1.93     14     55.0     1.725     0.864864865     8     3
NiDy_group6     0.69     13     47.0     1.55     0.77     7     1
NiHo_group6     0.68     13     47.5     1.55     0.77     7     1
NiEr_group6     0.67     13     48.0     1.55     0.77     7     1
NiTm_group6     0.66     13     48.5     1.55     0.77     7     1
NiYb_group6     0.81     13     49.0     1.55     0.77     7     1
NiLu_group6     0.64     13     49.5     1.55     0.77     7     0
BaAu_group6     1.65     13     67.5     1.75     0.627906977     9     2
NiY_group6     0.69     13     33.5     1.575     0.75     7     0
SiPr_group6     0.77     7     36.5     1.475     0.594594595     11     2
LaAu_group6     1.44     14     68.0     1.65     0.692307692     8     0
SiLa_group6     0.8     7     35.5     1.525     0.564102564     11     1
CuNd_group6     0.76     14     44.5     1.6     0.72972973     8     1
CuPr_group6     0.77     14     44.0     1.6     0.72972973     8     1
CuLa_group6     0.8     14     43.0     1.65     0.692307692     8     0
CeAu_group6     1.42     14     68.5     1.6     0.72972973     8     1
YPt_group6     1.06     13     58.5     1.575     0.75     7     0
CuCe_group6     0.78     14     43.5     1.6     0.72972973     8     1
NiAs_group7     0.27     15     30.5     1.25     0.851851852     5     1
PtPb_group7     0.48     14     80.0     1.575     0.75     4     1
CoTe_group7     0.22     15     39.5     1.375     0.9642857140000001     7     1
CoSb_group7     0.17     14     39.0     1.4     0.931034483     6     1
VSe_group7     0.92     11     28.5     1.25     0.851851852     11     1
VTe_group7     0.47     11     37.5     1.375     0.9642857140000001     11     1
VSb_group7     0.42     10     37.0     1.4     0.931034483     10     1
IrPb_group7     0.4     13     79.5     1.575     0.75     5     1
FeSb_group7     0.22     13     38.5     1.425     0.9655172409999999     7     1
MnTe_group7     0.55     13     38.5     1.4     1.0     9     1
NiSe_group7     0.64     16     31.0     1.25     0.851851852     6     1
CrSb_group7     0.39     11     37.5     1.425     0.9655172409999999     9     1
MnBi_group7     0.47     12     54.0     1.5     0.875     8     1
PV_group7     0.56     10     19.0     1.175     0.740740741     10     1
PtBi_group7     0.26     15     80.5     1.475     0.84375     5     1
SbIr_group7     0.15     14     64.0     1.4     0.931034483     6     1
SnPt_group7     0.32     14     64.0     1.4     0.931034483     4     1
SNb_group7     0.98     11     28.5     1.225     0.689655172     11     1
CuSn_group7     0.06     15     39.5     1.4     0.931034483     3     1
SCo_group7     0.7     15     21.5     1.175     0.740740741     7     1
BaPt_group7     1.39     12     67.0     1.75     0.627906977     8     2
NbSb_group7     0.45     10     46.0     1.45     1.0     10     1
SV_group7     0.95     11     19.5     1.175     0.740740741     11     1
RhTe_group7     0.18     15     48.5     1.375     0.9642857140000001     7     1
STi_group7     1.04     10     19.0     1.2     0.7142857140000001     12     1
ScTe_group7     0.74     9     36.5     1.5     0.875     13     1
NiTe_group7     0.19     16     40.0     1.375     0.9642857140000001     6     1
SbPt_group7     0.23     15     64.5     1.4     0.931034483     5     1
BPt_group7     0.24     13     41.5     1.1     0.62962963     3     1
NiSb_group7     0.14     15     39.5     1.4     0.931034483     5     1
RhBi_group7     0.26     14     64.0     1.475     0.84375     6     1
NiSn_group7     0.05     14     39.0     1.4     0.931034483     4     1
TiSb_group7     0.51     9     36.5     1.425     0.9655172409999999     11     1
SnAu_group7     0.58     15     64.5     1.4     0.931034483     3     1
SnIr_group7     0.24     13     63.5     1.4     0.931034483     5     1
MnAs_group7     0.63     12     29.0     1.275     0.8214285709999999     8     1

